runId,time,bossX,bossZ,playerX,playerZ,distance,bossHP,playerHP
1775584241,50.2831,8.4372,4.4814,7.6287,4.1561,0.8716,44,68
1775584241,50.3871,8.2734,4.4141,7.4439,4.1409,0.8734,44,68
1775584241,50.4877,8.1539,4.3706,7.3302,4.0954,0.8684,44,65
1775584241,50.5888,8.1539,4.3706,7.3606,4.0184,0.868,40,65
1775584241,50.6947,8.1539,4.3706,7.3695,3.9852,0.8739,40,65
1775584241,50.7986,8.1539,4.3706,7.3167,4.0566,0.8941,40,65
1775584241,50.9017,8.1539,4.3706,7.275,4.0755,0.9271,40,65
1775584241,51.004,8.0045,4.3913,7.2245,4.0059,0.87,40,65
1775584241,51.1052,7.9365,4.3867,7.092,3.9572,0.9474,40,65
1775584241,51.2128,7.8862,4.3612,6.8577,3.8928,1.1301,40,65
1775584241,51.3159,7.8317,4.3361,6.4993,3.8036,1.4348,40,65
1775584241,51.4162,7.7813,4.3154,6.1521,3.7199,1.7346,40,65
1775584241,51.519,7.7296,4.296,5.7793,3.6488,2.055,40,65
1775584241,51.6264,7.6733,4.2771,5.3896,3.6653,2.3642,40,65
1775584241,51.7317,7.6682,4.2756,5.0071,3.7633,2.7099,40,65
1775584241,51.8418,7.6682,4.2756,4.577,3.9363,3.1098,40,65
1775584241,51.945,7.4937,4.257,4.2305,4.1326,3.2655,40,65
1775584241,52.0527,7.3062,4.2473,3.9199,4.4668,3.3934,40,65
1775584241,52.1618,7.1232,4.253,3.8612,4.7811,3.3045,40,65
1775584241,52.2675,6.9423,4.2763,4.0353,5.0964,3.0205,40,65
1775584241,52.3705,6.7722,4.316,4.3314,5.2731,2.6218,40,65
1775584241,52.4778,6.6059,4.3727,4.6917,5.3517,2.15,40,65
1775584241,52.5856,6.5752,4.3854,5.1392,5.3498,1.7297,40,65
1775584241,52.687,6.5752,4.3854,5.5233,5.2745,1.3773,40,65
1775584241,52.7934,6.5752,4.3854,5.8924,5.1326,1.0122,40,65
1775584241,52.9001,6.5752,4.3854,6.0654,5.0967,0.8751,38,65
1775584241,53.0067,6.5752,4.3854,6.129,5.1383,0.8751,38,65
1775584241,53.1105,6.5368,4.4294,6.2054,5.2259,0.8627,38,65
1775584241,53.2109,6.8622,4.026,6.1973,5.2211,1.3676,38,65
1775584241,53.3181,7.2438,3.5076,6.2676,5.0675,1.8402,38,65
1775584241,53.4223,7.5865,3.0201,6.3525,4.9961,2.3297,38,65
1775584241,53.5307,7.9262,2.5211,6.4306,4.9386,2.8427,38,65
1775584241,53.634,8.277,1.9926,6.4434,4.9365,3.4682,38,65
1775584241,53.7362,8.5999,1.4974,6.4093,5.0361,4.1619,38,65
1775584241,53.8393,8.9177,1.0035,6.3657,5.1274,4.8497,38,65
1775584241,53.9469,8.7721,1.2336,6.4309,4.9422,4.3857,38,65
1775584241,54.0522,8.6476,1.431,6.5366,4.9124,4.0714,38,65
1775584241,54.1549,8.4877,1.5412,6.5409,4.835,3.8261,38,65
1775584241,54.2584,8.3475,1.6726,6.5599,4.7406,3.5509,38,65
1775584241,54.362,8.1528,1.7467,6.4697,4.8425,3.5237,38,65
1775584241,54.4678,7.976,1.7951,6.4344,4.9684,3.5279,38,65
1775584241,54.5699,7.9008,1.9532,6.4186,5.2288,3.5954,38,65
1775584241,54.6701,7.8512,2.0587,6.4414,5.5541,3.769,38,65
1775584241,54.7723,7.7833,2.2109,6.4912,5.9115,3.9196,38,65
1775584241,54.8787,7.8424,2.411,6.5564,6.285,4.0818,38,65
1775584241,54.9849,7.7378,2.701,6.6442,6.7307,4.1755,38,65
1775584241,55.0852,7.6616,2.9391,6.7252,7.117,4.2816,38,65
1775584241,55.1932,7.7435,3.1301,6.8192,7.5028,4.4693,38,65
1775584241,55.2942,7.6378,3.5675,6.9774,7.8677,4.3506,38,65
1775584241,55.3985,7.5901,3.8129,7.2088,8.1922,4.396,38,65
1775584241,55.5038,7.5343,4.2173,7.5442,8.5152,4.2979,38,65
1775584241,55.6128,7.3917,4.3971,7.8862,8.7182,4.3493,38,65
1775584241,55.7148,7.2304,4.4825,8.2725,8.7617,4.4042,38,65
1775584241,55.8198,7.3083,5.0603,8.6385,8.5754,3.7584,38,65
1775584241,55.9203,7.3434,5.2232,8.8341,8.2695,3.3915,38,65
1775584241,56.0277,7.1855,4.6284,8.9125,7.9004,3.6998,38,65
1775584241,56.1336,6.9931,4.051,8.8784,7.4498,3.8867,38,65
1775584241,56.2341,6.7768,3.4951,8.7581,7.0752,4.0918,38,65
1775584241,56.3389,6.5356,2.9354,8.5786,6.7216,4.3023,38,65
1775584241,56.4401,6.2983,2.4182,8.3682,6.3835,4.4731,38,65
1775584241,56.5442,6.0375,1.8692,8.1456,6.0523,4.6842,38,65
1775584241,56.6477,5.7788,1.3332,7.9261,5.7185,4.8828,38,65
1775584241,56.7508,5.9569,1.7007,7.6836,5.3202,4.0103,38,65
1775584241,56.8532,6.1551,1.8143,7.4895,4.9706,3.4267,38,65
1775584241,56.957,6.2243,1.9659,7.3071,4.6147,2.8615,38,65
1775584241,57.0634,6.2922,2.1322,7.134,4.2541,2.2828,38,65
1775584241,57.1666,6.3582,2.2977,6.9393,3.8301,1.6388,38,61
1775584241,57.2717,6.4224,2.4644,6.7804,3.463,1.0609,38,61
1775584241,57.3722,6.4813,2.6248,6.766,3.4434,0.8667,38,61
1775584241,57.4802,6.5417,2.7952,6.8219,3.6045,0.8565,36,61
1775584241,57.588,6.6025,2.9697,6.8857,3.789,0.8668,36,61
1775584241,57.6949,6.6173,3.0123,6.8981,3.8301,0.8647,36,61
1775584241,57.7961,6.6173,3.0123,6.9087,3.8603,0.8967,36,61
1775584241,57.9033,6.6173,3.0123,6.8253,3.8597,0.8725,36,61
1775584241,58.0131,6.6173,3.0123,6.7933,3.8644,0.8701,36,61
1775584241,58.1137,6.6173,3.0123,6.8187,3.8605,0.8717,36,61
1775584241,58.2147,6.6173,3.0123,6.8152,3.8643,0.8746,32,61
1775584241,58.3225,6.5205,3.0371,6.8614,3.9265,0.9525,32,61
1775584241,58.4297,6.4627,3.0686,6.9343,4.0405,1.0802,32,61
1775584241,58.5311,6.4867,3.1186,6.8899,3.9936,0.9634,32,61
1775584241,58.6314,6.5098,3.1683,6.8556,3.9577,0.8618,28,61
1775584241,58.7333,6.5331,3.221,6.881,4.0285,0.8792,28,61
1775584241,58.8405,6.5566,3.2743,6.9787,4.1118,0.9379,28,61
1775584241,58.946,6.5818,3.326,6.9094,4.1265,0.8649,28,61
1775584241,59.0496,6.5939,3.3531,6.8492,4.1901,0.8751,28,61
1775584241,59.1523,6.5939,3.3531,6.6823,4.2263,0.8777,28,59
1775584241,59.2631,6.5939,3.3531,6.4153,4.2847,0.9486,28,59
1775584241,59.3657,6.5939,3.3531,6.0387,4.3826,1.1697,28,59
1775584241,59.4703,6.5791,3.2542,5.6844,4.475,1.5135,28,59
1775584241,59.5713,6.5627,2.6795,5.3125,4.5625,2.2603,28,59
1775584241,59.6726,6.6412,2.0873,4.9427,4.6926,3.1101,28,59
1775584241,59.78,6.795,1.4894,4.6289,4.9049,4.0445,28,59
1775584241,59.8829,6.9856,0.9437,4.3909,5.2435,5.0221,28,59
1775584241,59.9834,7.2179,0.38,4.3387,5.6123,5.9722,28,59
1775584241,60.0864,7.4621,-0.1648,4.4456,5.9316,6.8019,28,59
1775584241,60.1921,7.6607,-0.5959,4.677,6.168,7.3928,28,59
1775584241,60.2987,7.4662,-0.4773,5.0336,6.2677,7.1702,28,59
1775584241,60.4074,7.2764,-0.2172,5.4185,6.1669,6.6489,28,59
1775584241,60.5198,7.2917,-0.0221,5.7143,5.8875,6.1165,28,59
1775584241,60.6276,7.114,0.1204,5.8985,5.5663,5.5799,28,59
1775584241,60.7291,7.0244,0.4587,6.0328,5.2074,4.8511,28,59
1775584241,60.8303,6.8896,0.6869,6.1282,4.8284,4.2109,28,59
1775584241,60.9321,6.9583,0.7537,6.1989,4.4396,3.7633,28,59
1775584241,61.0351,6.9567,0.9236,6.2641,4.0,3.1534,28,59
1775584241,61.1358,6.8886,1.226,6.2908,3.8129,2.655,28,59
1775584241,61.2379,6.8177,1.5374,6.3631,3.8145,2.3221,28,59
1775584241,61.3423,6.7547,1.849,6.4794,4.0039,2.1724,28,59
1775584241,61.4502,6.7059,2.1797,6.5142,4.3655,2.1942,28,59
1775584241,61.5583,6.6706,2.5131,6.4956,4.721,2.2148,28,59
1775584241,61.664,6.642,2.8411,6.4596,5.0959,2.2622,28,59
1775584241,61.7693,6.6149,3.165,6.4095,5.546,2.3899,28,59
1775584241,61.8774,6.5865,3.4969,6.3641,5.9374,2.4506,28,59
1775584241,61.9802,6.5824,3.5436,6.3177,6.3315,2.8005,28,59
1775584241,62.082,6.5824,3.5436,6.2733,6.7079,3.1794,28,59
1775584241,62.1903,6.5824,3.5436,6.2543,6.8747,3.3472,28,59
1775584241,62.2911,6.5824,3.5436,6.369,6.8532,3.3165,28,59
1775584241,62.3916,6.5824,3.5436,6.5085,6.6441,3.1014,28,59
1775584241,62.4996,6.5894,3.4539,6.6083,6.2776,2.8238,28,59
1775584241,62.6014,6.7149,3.5593,6.6648,5.9192,2.3604,28,59
1775584241,62.7021,6.6151,3.6856,6.7066,5.5412,1.8579,28,59
1775584241,62.8106,6.6817,3.6856,6.7264,5.1523,1.4674,28,59
1775584241,62.9151,6.5911,3.7674,6.7212,4.7579,0.9991,28,59
1775584241,63.0177,6.6126,3.9371,6.7336,4.7965,0.8679,26,59
1775584241,63.1306,6.6375,4.1204,6.7574,4.9652,0.8532,26,59
1775584241,63.2313,6.6631,4.301,6.8089,5.1138,0.8258,26,56
1775584241,63.3347,6.6785,4.3953,6.8806,5.2347,0.8634,26,56
1775584241,63.435,6.6785,4.3953,6.8986,5.2336,0.8667,26,56
1775584241,63.5361,6.6785,4.3953,6.9448,5.2252,0.8715,26,56
1775584241,63.637,6.6785,4.3953,7.0074,5.203,0.8721,22,56
1775584241,63.7457,6.6785,4.3953,7.0323,5.2072,0.8857,22,56
1775584241,63.8465,6.6656,4.4378,7.0571,5.2898,0.9377,22,56
1775584241,63.9479,6.7368,4.5931,7.0924,5.4048,0.8862,22,56
1775584241,64.0537,6.8113,4.7615,7.1421,5.5645,0.8685,18,56
1775584241,64.1604,6.8817,4.9282,7.2052,5.7173,0.8528,18,53
1775584241,64.2643,6.9505,5.0938,7.2753,5.8703,0.8417,18,53
1775584241,64.3661,6.9505,5.0938,7.2882,5.901,0.875,18,53
1775584241,64.4704,6.9505,5.0938,7.2883,5.901,0.875,18,53
1775584241,64.5785,6.9505,5.0938,7.363,5.9028,0.9081,18,53
1775584241,64.6785,6.9505,5.0938,7.5098,6.0599,1.1163,18,53
1775584241,64.784,6.8417,4.8401,7.6379,6.3906,1.743,18,53
1775584241,64.8922,6.5901,4.2735,7.7209,6.732,2.7061,18,53
1775584241,64.994,6.3523,3.7432,7.7923,7.0991,3.6518,18,53
1775584241,65.0947,6.1098,3.1959,7.8582,7.4795,4.6266,18,53
1775584241,65.1958,5.8769,2.6585,7.9211,7.8603,5.589,18,53
1775584241,65.2999,5.6483,2.1177,7.9661,8.1342,6.4475,18,53
1775584241,65.4018,5.4172,1.5576,7.971,8.2083,7.1242,18,53
1775584241,65.5044,5.1909,1.2661,7.8339,8.1653,7.3882,18,53
1775584241,65.6117,5.1599,1.2784,7.6874,7.9429,7.1277,18,53
1775584241,65.7161,5.3719,1.8218,7.5597,7.5761,6.1562,18,53
1775584241,65.8169,5.5517,2.2883,7.465,7.2221,5.2917,18,53
1775584241,65.925,5.7322,2.7546,7.3741,6.8508,4.413,18,53
1775584241,66.0277,5.9177,2.7715,7.2869,6.4702,3.944,18,53
1775584241,66.1287,6.0088,2.9151,7.2058,6.0836,3.3871,18,53
1775584241,66.2316,6.1742,2.9769,7.1291,5.6938,2.8798,18,53
1775584241,66.3365,6.1734,3.2744,7.0334,5.2387,2.1443,18,53
1775584241,66.4381,6.221,3.4623,6.9301,4.853,1.561,18,53
1775584241,66.5428,6.3439,3.6982,6.8007,4.475,0.9011,18,53
1775584241,66.6481,6.5056,3.9861,6.9381,4.7051,0.8391,18,53
1775584241,66.7574,6.6754,4.2738,7.1228,5.0101,0.8616,16,53
1775584241,66.8653,6.8503,4.5639,7.2862,5.2783,0.8368,16,53
1775584241,66.9685,7.0197,4.8398,7.4958,5.5593,0.8628,16,53
1775584241,67.071,7.1927,5.1098,7.6367,5.8426,0.8568,16,53
1775584241,67.1724,7.3564,5.3788,7.7573,6.1342,0.8552,16,53
1775584241,67.2762,7.5113,5.6559,7.9248,6.3824,0.8359,16,48
1775584241,67.3815,7.5667,5.7546,8.0219,6.4941,0.8684,12,48
1775584241,67.482,7.5667,5.7546,8.0501,6.5188,0.9043,12,48
1775584241,67.5894,7.5667,5.7546,8.1344,6.6124,1.0286,12,48
1775584241,67.6948,7.5667,5.7546,8.1668,6.6685,1.0934,12,48
1775584241,67.7964,7.5667,5.7546,8.031,6.5075,0.8846,8,48
1775584241,67.898,7.5738,5.7664,8.0192,6.5102,0.8669,8,48
1775584241,68.0008,7.6041,5.817,8.0846,6.6146,0.9312,8,48
1775584241,68.1071,7.6342,5.8669,8.1202,6.6615,0.9315,8,48
1775584241,68.2133,7.6641,5.9146,8.16,6.6267,0.8677,8,48
1775584241,68.314,7.696,5.9618,8.1932,6.6743,0.8688,8,48
1775584241,68.4197,7.7297,6.0101,8.2615,6.7024,0.8729,8,48
1775584241,68.5214,7.7455,6.0315,8.4128,6.5994,0.8762,8,48
1775584241,68.6276,7.7455,6.0315,8.6026,6.3397,0.9108,8,48
1775584241,68.73,7.7455,6.0315,8.857,6.0876,1.1129,8,48
1775584241,68.836,7.7455,6.0315,9.2092,5.823,1.4785,8,48
1775584241,68.9391,7.7983,5.8738,9.5361,5.6131,1.7572,8,48
1775584241,69.0441,7.88,5.8572,9.873,5.4092,2.0428,8,48
1775584241,69.1504,8.2505,5.7762,10.2669,5.1659,2.1068,8,48
1775584241,69.2538,8.4233,5.7255,10.6046,4.9544,2.3135,8,48
1775584241,69.3588,8.5886,5.6703,10.9427,4.7423,2.5304,8,48
1775584241,69.4618,8.7525,5.6088,11.2793,4.527,2.7486,8,48
1775584241,69.5637,8.8797,5.5566,11.5887,4.2749,2.9969,8,48
1775584241,69.6645,8.8797,5.5566,11.7953,3.9386,3.3344,8,48
1775584241,69.7713,8.8797,5.5566,11.729,3.5531,3.4831,8,48
1775584241,69.8788,8.8797,5.5566,11.453,3.357,3.3853,8,48
1775584241,69.9812,8.8797,5.5566,11.0947,3.3086,3.1559,8,48
1775584241,70.0818,8.9286,5.5248,10.7248,3.3853,2.7935,8,48
1775584241,70.1885,9.0708,5.3445,10.3187,3.5864,2.156,8,48
1775584241,70.2955,9.2615,5.0807,9.9988,3.8165,1.4634,8,48
1775584241,70.3991,9.4316,4.7981,9.7609,4.0,0.8633,8,48
1775584241,70.5009,9.5654,4.5158,9.8751,3.71,0.8633,8,48
1775584241,70.6074,9.6897,4.2127,9.9899,3.4047,0.862,6,48
1775584241,70.7091,9.8014,3.9209,10.0864,3.1427,0.8288,6,48
1775584241,70.8147,9.9138,3.6081,10.1021,2.81,0.82,6,48
1775584241,70.9174,9.9966,3.297,10.1273,2.4549,0.8521,6,43
1775584241,71.0266,10.0267,3.1484,10.1375,2.2882,0.8673,6,43
1775584241,71.1302,10.0267,3.1484,10.0941,2.2791,0.8719,6,43
1775584241,71.2314,10.0267,3.1484,10.0398,2.2794,0.8691,2,43
1775584241,71.3386,10.0267,3.1484,10.0287,2.2429,0.9055,2,43
1775584241,71.4446,10.027,3.0743,10.0323,2.1377,0.9366,2,43
1775584241,71.5484,10.0293,2.7531,10.0497,1.9197,0.8337,2,43
1775584318,0.0,0.0,10.0,0.0,0.0,10.0,100,0
1775584318,0.1002,-0.0775,9.8186,0.0,0.0,9.8189,100,100
1775584318,0.2026,0.0787,9.6636,0.0,0.0,9.6639,100,100
1775584318,0.3044,0.1296,9.2785,0.0,0.0,9.2794,100,100
1775584318,0.4075,0.2953,9.1603,0.0,0.0,9.165,100,100
1775584318,0.5125,0.2914,8.9603,0.0,0.019,8.9461,100,100
1775584318,0.6181,0.2889,8.8604,-0.0003,0.1891,8.676,100,100
1775584318,0.7233,0.2749,8.4439,-0.001,0.5189,7.9298,100,100
1775584318,0.8292,0.2595,7.9942,0.0006,0.8599,7.1389,100,100
1775584318,0.9365,0.2012,7.8109,0.0058,1.2285,6.5854,100,100
1775584318,1.0399,0.1111,7.4026,0.0182,1.6764,5.727,100,100
1775584318,1.1405,0.1022,7.0277,0.0319,2.0682,4.9601,100,100
1775584318,1.2411,0.0983,6.8278,0.0459,2.4637,4.3644,100,100
1775584318,1.344,0.0295,6.6954,0.0582,2.8612,3.8343,100,100
1775584318,1.4529,-0.1705,6.6959,0.066,3.2599,3.4441,100,100
1775584318,1.5544,-0.1039,6.6994,0.0686,3.6526,3.0516,100,100
1775584318,1.6586,-0.0633,6.5343,0.0976,3.9561,2.5832,100,100
1775584318,1.7623,-0.0933,7.137,0.2487,4.171,2.9856,100,100
1775584318,1.8682,-0.1342,7.7384,0.5188,4.3378,3.4627,100,100
1775584318,1.9754,-0.1994,8.3677,0.9132,4.4694,4.054,100,100
1775584318,2.0779,-0.2882,8.9536,1.2811,4.5559,4.6693,100,100
1775584318,2.1801,-0.4042,9.5218,1.658,4.6487,5.2915,100,100
1775584318,2.2836,-0.5571,10.1091,2.0307,4.776,5.9278,100,100
1775584318,2.3859,-0.6959,10.6567,2.3593,5.0001,6.429,100,100
1775584318,2.4886,-0.5018,10.2851,2.6002,5.318,5.8561,100,100
1775584318,2.5957,-0.5928,10.1084,2.7968,5.7407,5.5287,100,100
1775584318,2.7028,-0.4456,9.8762,2.9242,6.1198,5.0464,100,100
1775584318,2.8076,-0.4068,9.8221,3.0183,6.5759,4.7189,100,100
1775584318,2.9182,-0.497,9.6788,2.9958,6.9741,4.4175,100,100
1775584318,3.0213,-0.3455,9.5482,2.8756,7.3548,3.897,100,100
1775584318,3.1231,-0.2672,9.4861,2.6446,7.759,3.3854,100,100
1775584318,3.2258,-0.1513,9.4185,2.3919,8.0678,2.8796,100,100
1775584318,3.3274,0.0072,9.3318,2.0958,8.3355,2.314,100,100
1775584318,3.4286,0.162,9.2548,1.8448,8.5666,1.8181,100,100
1775584318,3.5338,0.3216,9.1867,1.7162,8.8411,1.4367,100,100
1775584318,3.6396,0.4992,9.1373,1.7055,9.2193,1.2091,100,100
1775584318,3.7426,0.6728,9.1324,1.9086,9.8,1.4046,100,100
1775584318,3.8457,0.7702,9.1565,2.327,10.5787,2.1086,100,100
1775584318,3.955,0.7702,9.1565,2.6108,11.1351,2.7023,100,100
1775584318,4.0568,0.7702,9.1565,2.96,11.888,3.5009,100,100
1775584318,4.1651,0.7702,9.1565,3.1339,12.23,3.8773,100,100
1775584318,4.2689,0.7702,9.1565,3.3883,11.8964,3.7896,100,100
1775584318,4.3717,0.7702,9.1565,3.546,11.5425,3.6603,100,100
1775584318,4.4781,0.7702,9.1565,3.7001,11.2279,3.5881,100,100
1775584318,4.5788,0.9278,9.0408,3.6669,10.86,3.2882,100,100
1775584318,4.6843,1.0325,9.0825,3.4249,10.4708,2.7661,100,100
1775584318,4.7859,0.7856,9.0315,2.8964,10.0914,2.362,100,100
1775584318,4.8914,0.2748,8.694,2.1334,9.7616,2.1434,100,100
1775584318,4.9924,-0.2223,8.3774,1.5532,9.6149,2.1642,100,100
1775584318,5.1034,-0.7408,8.0391,1.0308,9.4791,2.283,100,100
1775584318,5.207,-1.2564,7.6798,0.5058,9.3176,2.4058,100,100
1775584318,5.3079,-1.7243,7.3279,0.1233,9.1128,2.5689,100,100
1775584318,5.4199,-2.2063,6.9409,-0.1496,8.797,2.7705,100,100
1775584318,5.5256,-2.4026,6.8803,-0.4128,8.3981,2.5026,100,100
1775584318,5.6332,-2.377,7.0988,-0.6522,8.0718,1.9803,100,100
1775584318,5.7379,-2.4628,7.2743,-0.9107,7.7632,1.6273,100,100
1775584318,5.8426,-2.2849,7.4168,-1.2326,7.4234,1.0524,100,100
1775584318,5.9521,-2.2175,7.4142,-1.3813,7.163,0.8731,100,100
1775584318,6.0554,-2.2054,7.4805,-1.5098,6.9409,0.8804,100,100
1775584318,6.1632,-1.8308,7.3352,-1.588,6.5003,0.8695,98,100
1775584318,6.27,-1.8487,7.2271,-1.9184,6.3538,0.8761,98,100
1775584318,6.3742,-1.7028,6.9641,-2.384,6.371,0.9033,98,100
1775584318,6.4862,-1.7052,6.9058,-2.7538,6.465,1.1375,98,100
1775584318,6.5881,-1.837,6.5861,-2.747,6.3487,0.9404,98,100
1775584318,6.6919,-2.0561,6.5014,-2.9038,6.3219,0.8665,98,100
1775584318,6.796,-2.1462,6.6798,-2.9639,6.3809,0.8706,98,100
1775584318,6.901,-2.2302,6.5411,-3.0848,6.4002,0.8662,94,100
1775584318,7.0043,-2.4225,6.6142,-3.2295,6.3628,0.8453,94,100
1775584318,7.1099,-2.5887,6.5633,-3.4362,6.358,0.8721,94,100
1775584318,7.213,-2.7613,6.5184,-3.6204,6.376,0.8707,94,100
1775584318,7.3133,-2.9284,6.4855,-3.7914,6.3795,0.8695,94,100
1775584318,7.4145,-3.0921,6.4606,-3.9501,6.3549,0.8645,94,97
1775584318,7.5178,-3.0921,6.4606,-3.9592,6.3433,0.875,94,97
1775584318,7.6236,-3.0921,6.4606,-3.9592,6.3433,0.875,92,97
1775584318,7.7259,-3.0921,6.4606,-3.9592,6.3433,0.875,92,97
1775584318,7.8339,-3.0921,6.4606,-3.9592,6.3434,0.875,92,97
1775584318,7.936,-3.159,6.5189,-4.0145,6.3356,0.8749,92,97
1775584318,8.0367,-2.9374,6.6607,-3.8782,6.3669,0.9857,92,97
1775584318,8.1425,-2.3103,6.7909,-3.427,6.4403,1.1705,92,97
1775584318,8.2435,-1.7535,6.9224,-3.0339,6.4876,1.3522,92,97
1775584318,8.3517,-1.1583,7.0789,-2.6383,6.5297,1.5786,92,97
1775584318,8.4543,-0.5765,7.2493,-2.2414,6.5688,1.7986,92,97
1775584318,8.5559,-0.0039,7.4353,-1.7773,6.6107,1.9557,92,97
1775584318,8.6615,0.5589,7.638,-1.3789,6.643,2.1783,92,97
1775584318,8.7622,0.7953,7.7245,-0.9801,6.6728,2.0635,92,97
1775584318,8.8708,0.6431,7.6343,-0.5812,6.7011,1.5394,92,97
1775584318,8.9731,0.5032,7.5323,-0.1158,6.7337,1.0104,92,97
1775584318,9.0735,0.3826,7.4023,0.0678,6.5927,0.8686,92,94
1775584318,9.181,0.306,7.2628,0.212,6.3965,0.8714,92,94
1775584318,9.2827,0.306,7.2628,0.4192,6.3946,0.8756,92,94
1775584318,9.3864,0.306,7.2628,0.5065,6.4111,0.875,92,94
1775584318,9.4926,0.306,7.2628,0.5067,6.4112,0.875,92,94
1775584318,9.5948,0.306,7.2628,0.5067,6.4112,0.875,92,94
1775584318,9.6993,0.2745,7.1786,0.5239,6.3459,0.8692,92,94
1775584318,9.8012,0.2689,7.023,0.5697,6.2217,0.856,92,94
1775584318,9.9073,0.3309,6.8578,0.6369,6.0426,0.8708,92,94
1775584318,10.0076,0.3931,6.6923,0.6981,5.88,0.8677,90,94
1775584318,10.1124,0.4557,6.5256,0.7615,5.7149,0.8665,90,91
1775584318,10.213,0.4863,6.4445,0.8197,5.6356,0.8749,90,91
1775584318,10.3229,0.4863,6.4445,0.8216,5.6363,0.875,90,91
1775584318,10.4236,0.4863,6.4445,0.8216,5.6363,0.875,90,91
1775584318,10.5237,0.4863,6.4445,0.8216,5.6363,0.875,90,91
1775584318,10.626,0.4863,6.4445,0.8216,5.6363,0.875,90,91
1775584318,10.7327,0.3665,6.3659,0.8264,5.6204,0.8759,90,91
1775584318,10.8395,0.523,6.4219,0.832,5.6066,0.8719,90,91
1775584318,10.9449,0.5886,6.2488,0.8961,5.4372,0.868,90,91
1775584318,11.0507,0.6528,6.0794,0.9558,5.2789,0.8559,90,91
1775584318,11.1533,0.7122,5.9226,1.0136,5.1253,0.8523,90,91
1775584318,11.2537,0.7736,5.7602,1.0755,4.9607,0.8545,90,88
1775584318,11.3576,0.7736,5.7602,1.0731,4.938,0.875,90,88
1775584318,11.4658,0.7736,5.7602,1.0525,4.9308,0.875,88,88
1775584318,11.5663,0.7736,5.7602,1.018,4.92,0.875,88,88
1775584318,11.6713,0.7736,5.7602,1.088,4.8549,0.9583,88,88
1775584318,11.7764,0.7932,5.7052,1.1288,4.8998,0.8726,88,88
1775584318,11.8835,0.8523,5.5659,1.1864,4.7837,0.8506,88,88
1775584318,11.984,0.9191,5.4062,1.1961,4.6007,0.8517,88,88
1775584318,12.0901,0.9786,5.2408,1.1851,4.399,0.8668,84,88
1775584318,12.1939,1.0289,5.0659,1.2332,4.2194,0.8708,84,85
1775584318,12.2971,1.041,5.0198,1.2851,4.1003,0.9514,84,85
1775584318,12.4013,1.041,5.0198,1.3357,3.9974,1.0641,84,85
1775584318,12.5044,1.041,5.0198,1.3536,3.9764,1.0892,84,85
1775584318,12.6109,1.041,5.0198,1.2853,4.125,0.9276,84,85
1775584318,12.715,0.9768,5.0018,1.2368,4.1643,0.877,84,85
1775584318,12.8153,1.0283,4.7133,1.3126,3.9012,0.8604,84,85
1775584318,12.9157,1.0758,4.5668,1.2098,3.7201,0.8573,84,85
1775584318,13.0195,1.1087,4.3913,0.9631,3.5465,0.8572,84,85
1775584318,13.1252,1.0916,4.2124,0.5605,3.5233,0.87,84,85
1775584318,13.2345,1.0059,4.0523,0.2594,3.6307,0.8573,84,85
1775584318,13.3398,0.9868,4.031,0.0847,3.9749,0.9039,84,82
1775584318,13.4517,0.9868,4.031,0.1185,4.3374,0.9208,84,82
1775584318,13.558,0.9868,4.031,0.3525,4.6354,0.8761,82,82
1775584318,13.6651,0.9868,4.031,0.4574,4.7279,0.8751,82,82
1775584318,13.7751,0.869,3.9572,0.4572,4.7347,0.8798,82,82
1775584318,13.8809,1.0851,3.7233,0.5456,4.5223,0.964,82,82
1775584318,13.9861,1.5537,3.3438,0.6545,4.1511,1.2084,82,82
1775584318,14.0904,2.0126,2.9625,0.7494,3.7022,1.4639,82,82
1775584318,14.1943,2.5101,2.5827,0.8172,3.3115,1.8431,82,82
1775584318,14.3031,3.022,2.2439,0.8786,2.9181,2.247,82,82
1775584318,14.4039,3.5343,1.9588,0.9548,2.5262,2.6412,82,82
1775584318,14.5111,4.1108,1.6969,1.157,2.1076,2.9822,82,82
1775584318,14.6164,4.2077,1.7326,1.4309,1.8258,2.7784,82,82
1775584318,14.7264,4.1939,1.9596,1.7058,1.6406,2.5085,82,82
1775584318,14.8275,4.1866,1.8265,1.7813,1.5767,2.4183,82,82
1775584318,14.9322,4.1455,1.9522,1.7263,1.4219,2.4766,82,82
1775584318,15.0377,3.9674,1.9136,1.5002,1.266,2.5508,82,82
1775584318,15.139,3.8049,1.8735,1.1285,1.1388,2.7754,82,82
1775584318,15.2456,3.627,1.8266,0.7477,1.0971,2.9703,82,82
1775584318,15.3515,3.484,1.7901,0.3543,1.1646,3.1915,82,82
1775584318,15.4562,3.484,1.7901,-0.0821,1.3288,3.5958,82,82
1775584318,15.566,3.484,1.7901,-0.4408,1.5055,3.9352,82,82
1775584318,15.6692,3.484,1.7901,-0.7854,1.7082,4.2702,82,82
1775584318,15.7731,3.484,1.7901,-1.1285,2.0226,4.6183,82,82
1775584318,15.8739,3.4933,1.6571,-1.3538,2.3524,4.8967,82,82
1775584318,15.9781,3.3681,1.7569,-1.5261,2.7129,4.9866,82,82
1775584318,16.0817,2.9953,1.7968,-1.6615,3.0884,4.8326,82,82
1775584318,16.1831,2.6017,1.8675,-1.7185,3.4829,4.6123,82,82
